y x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13
-0.008713908 1 1 -0.4918 -0.4996 -0.4987 0.4982 0.4943 0.0161415883 -0.120709063 0.1548438239 -0.00915488 -0.209355126 0.0367925347
-0.00016673 0 0 0.5082 -0.4996 -0.4987 -0.5018 -0.5057 0.1132304958 -0.088652616 -0.04406349 0.0552618779 0.1317583387 -0.12878877
0.0438503139 0 1 0.5082 -0.4996 0.5013 0.4982 -0.5057 0.0169478209 -0.374541345 -0.101584427 -0.017901112 0.3594172036 0.0731472566
0.0471136118 0 1 0.5082 0.5004 -0.4987 -0.5018 -0.5057 -0.03492737 -0.042261699 0.0150012198 0.0578285651 0.1532099146 -0.048826045
0.014608611 0 1 -0.4918 0.5004 0.5013 -0.5018 -0.5057 0.0472618035 0.0878666207 -0.089355854 -0.001101091 0.0491091117 -0.124224843
0.0083097984 0 0 -0.4918 0.5004 -0.4987 0.4982 0.4943 -0.319354854 0.0950343379 0.0502960464 -0.102545386 0.2481544842 0.0351936562
-0.028065876 0 1 -0.4918 -0.4996 -0.4987 0.4982 -0.5057 -0.109539471 -0.097552939 -0.061995672 -0.096154185 0.191387727 0.0679090455
-0.023603559 1 0 -0.4918 -0.4996 -0.4987 -0.5018 -0.5057 0.2337559767 -0.048987465 -0.068693894 0.1250855723 -0.018754036 -0.07710251
-0.06081487 1 0 0.5082 -0.4996 -0.4987 -0.5018 0.4943 -0.127390222 -0.055271972 -0.029208264 -0.091691368 0.1492529172 -0.260137925
-0.022580183 1 0 0.5082 -0.4996 -0.4987 -0.5018 -0.5057 -0.035678885 -0.07823549 0.0255987863 0.0198076771 -0.027525694 0.0305445786
-0.017732453 0 1 0.5082 -0.4996 -0.4987 -0.5018 0.4943 0.0833943808 -0.038947288 -0.23151182 -0.017267481 -0.06317427 -0.150996779
0.0173330136 0 0 -0.4918 -0.4996 0.5013 0.4982 -0.5057 0.026647482 -0.122313191 0.1410128545 -0.120972097 0.0865692423 0.0420771208
-0.004333967 1 1 -0.4918 -0.4996 -0.4987 -0.5018 -0.5057 0.2408017383 -0.276219342 -0.160851966 -0.104233243 -0.008967682 -0.076720755
0.0178560128 0 0 0.5082 0.5004 0.5013 0.4982 -0.5057 -0.001960742 0.342798349 -0.121771433 0.1439776638 -0.216665928 0.0506641781
0.0370001423 1 0 0.5082 0.5004 -0.4987 0.4982 0.4943 -0.018565182 -0.061908377 0.048574128 0.1463473903 0.1367740953 0.2581603004
0.0705823904 0 1 -0.4918 -0.4996 -0.4987 0.4982 0.4943 -0.075036096 0.1282929081 0.1787725355 0.008615511 0.0747060631 -0.106817775
0.014731055 0 1 0.5082 -0.4996 0.5013 0.4982 0.4943 -0.200763433 -0.018998058 0.0611030618 -0.12011138 0.1658878325 0.0301520514
-0.019732252 0 1 -0.4918 -0.4996 0.5013 -0.5018 0.4943 0.1135295188 -0.163912592 -0.1183919 -0.223154894 -0.084997186 -0.131700209
0.0321163735 1 1 0.5082 0.5004 -0.4987 -0.5018 0.4943 0.1611748923 -0.03087541 -0.08323312 -0.102869646 0.0427646521 0.0118017812
0.0089172447 0 0 -0.4918 0.5004 -0.4987 0.4982 -0.5057 0.1211732187 -0.097701755 0.1273919131 -0.118946437 -0.050122517 -0.046708888
0.0262241317 0 0 -0.4918 0.5004 -0.4987 0.4982 -0.5057 0.0774269723 0.2257004962 0.0215937998 -0.162773116 0.0763248688 -0.127240599
-0.01160153 1 1 0.5082 -0.4996 0.5013 -0.5018 -0.5057 -0.182431976 0.0547700025 0.0124517364 -0.148697821 0.2136784923 -0.130634444
-0.010370601 1 0 -0.4918 -0.4996 0.5013 -0.5018 -0.5057 -0.024192607 -0.046811503 -0.041431279 -0.140065854 -0.068416353 -0.123636366
0.010871488 0 0 0.5082 -0.4996 0.5013 -0.5018 -0.5057 0.1152836479 0.0329604439 0.2066595318 -0.123410561 0.1760247215 0.1337521297
0.009351211 0 0 0.5082 0.5004 -0.4987 -0.5018 -0.5057 -0.120359841 0.0065787084 0.0510580694 -0.183428703 -0.081681595 0.2646058134
0.0251235513 1 1 -0.4918 0.5004 -0.4987 0.4982 0.4943 -0.114806535 0.1125180928 -0.027100061 0.1296043924 0.0025585894 -0.159816955
-0.018888973 1 1 -0.4918 -0.4996 -0.4987 0.4982 -0.5057 0.0232854042 0.0532974901 0.2312833675 0.0517518021 -0.239153142 0.1127596914
0.0129243883 0 0 -0.4918 0.5004 -0.4987 0.4982 -0.5057 -0.145573764 0.039731196 0.022434541 -0.00403951 -0.1288325 0.1259671798
0.0162846127 0 0 0.5082 0.5004 0.5013 -0.5018 -0.5057 -0.028894063 -0.074772628 0.0640878433 0.0715336797 -0.156931517 -0.177681532
0.0606542242 0 0 -0.4918 0.5004 0.5013 -0.5018 -0.5057 0.0153142257 -0.026838232 -0.153655504 0.1276439557 -0.062335296 0.0510528518
-0.011567578 0 0 -0.4918 0.5004 0.5013 0.4982 0.4943 -0.08748603 0.1335435903 -0.139365514 -0.02720844 -0.120742077 -0.076839732
-0.048848253 0 0 0.5082 -0.4996 0.5013 -0.5018 -0.5057 0.0951547342 -0.255320685 -0.00348489 -0.244976255 0.0979516277 0.0076673535
-0.006472064 1 1 0.5082 0.5004 -0.4987 -0.5018 -0.5057 0.0309581938 -0.000899813 -0.043748843 -0.00758295 0.1749472523 -0.058781663
-0.004492711 0 1 -0.4918 -0.4996 -0.4987 -0.5018 0.4943 0.1312706678 0.1961562563 0.0526725104 -0.200663828 -0.112216758 0.1422457634
0.0426154785 0 0 0.5082 -0.4996 0.5013 0.4982 0.4943 -0.090898573 0.0551081744 0.3261968116 -0.045204956 0.3082208726 -0.132411545
-0.025924922 0 0 0.5082 -0.4996 -0.4987 0.4982 -0.5057 -0.07969614 -0.08191271 0.1600853578 0.1122097407 -0.035803469 -0.01858242
0.0158618144 1 1 -0.4918 0.5004 -0.4987 0.4982 -0.5057 -0.148593479 0.1525585237 0.0373648591 -0.108164434 -0.086032042 0.0644125206
-0.00884727 0 1 -0.4918 0.5004 -0.4987 0.4982 0.4943 -0.160063248 -0.225303346 0.0787486556 -0.086702807 -0.083889417 -0.038716115
0.0344630311 0 1 -0.4918 0.5004 0.5013 -0.5018 -0.5057 -0.036932415 0.1038530512 -0.139949451 0.1801216279 -0.17002287 -0.123602399
-0.03479874 0 1 0.5082 0.5004 -0.4987 -0.5018 0.4943 -0.202955538 0.022664351 -0.086305896 -0.178845667 0.1241525835 -0.068991638
0.0022557967 0 1 -0.4918 -0.4996 0.5013 0.4982 -0.5057 0.0294062625 -0.000082505 -0.196946438 0.0277231548 -0.072152766 -0.163049542
0.0643745978 0 1 0.5082 -0.4996 0.5013 0.4982 0.4943 0.0161003331 0.0424114432 -0.013950462 0.0562790239 0.234701734 0.1330373532
0.0877654586 0 0 0.5082 0.5004 -0.4987 -0.5018 -0.5057 -0.024144156 0.161796538 -0.065407975 0.1863492896 -0.022817245 -0.35976643
0.0163711686 0 1 -0.4918 0.5004 -0.4987 -0.5018 -0.5057 0.0687636422 -0.054267454 0.0695974094 0.0751256389 0.0693046578 -0.152903509
-0.004392882 0 0 0.5082 -0.4996 -0.4987 0.4982 0.4943 0.0288016332 -0.186043833 -0.104923058 0.1249702521 -0.030989526 -0.119533406
0.0107794872 1 0 -0.4918 0.5004 0.5013 0.4982 0.4943 -0.070436116 0.0624490896 -0.042677175 -0.039605195 -0.018180215 -0.002426434
0.0057032059 1 0 -0.4918 0.5004 -0.4987 -0.5018 0.4943 -0.015389402 -0.183533789 -0.128871232 -0.062322295 0.374347175 0.0927033696
-0.011063791 1 1 -0.4918 -0.4996 -0.4987 -0.5018 -0.5057 -0.012222984 0.0534059932 0.0477488922 -0.15889326 -0.015556076 -0.012844802
0.0197143297 1 1 -0.4918 0.5004 0.5013 -0.5018 0.4943 0.033535434 -0.174158406 -0.196854886 0.0231374307 -0.101607326 -0.028280555
0.0070618887 0 1 0.5082 -0.4996 -0.4987 0.4982 -0.5057 -0.051839659 -0.066056091 -0.046151629 0.1467837259 -0.029295753 0.1299665546
-0.050319396 0 1 -0.4918 0.5004 0.5013 0.4982 -0.5057 -0.092725932 -0.008785872 -0.019724436 -0.139777183 -0.06255021 -0.21346996
0.0036305285 0 0 -0.4918 0.5004 0.5013 -0.5018 0.4943 -0.008781252 0.0241474742 0.1462969786 0.1577920884 -0.259197726 0.2002368584
0.000710355 1 0 -0.4918 -0.4996 0.5013 0.4982 0.4943 0.0429384795 -0.270254415 0.0917651164 0.1277720734 -0.139673678 0.2177602645
-0.016104323 0 0 -0.4918 -0.4996 0.5013 -0.5018 -0.5057 0.0911334678 0.0608590354 -0.05791878 0.3058451413 -0.072560932 -0.096074977
0.0564557681 0 1 0.5082 0.5004 -0.4987 0.4982 -0.5057 0.1843746377 -0.03906985 0.0011162315 -0.063075195 0.2327353421 0.1886297785
-0.046431367 1 0 -0.4918 0.5004 0.5013 0.4982 0.4943 -0.062877053 -0.078271304 -0.025361476 0.1479442219 0.0749642898 -0.012622581
-0.035959437 1 1 -0.4918 0.5004 -0.4987 0.4982 -0.5057 0.1670959934 -0.030824015 0.0957090384 0.1368864692 0.2092318476 -0.100726491
0.0191430652 0 1 0.5082 -0.4996 -0.4987 0.4982 -0.5057 0.3028187242 -0.154025746 -0.189712619 -0.060807677 0.2202499117 -0.071237598
-0.001824563 1 0 -0.4918 0.5004 -0.4987 -0.5018 0.4943 -0.037875685 -0.076194145 -0.246846269 -0.127251187 -0.055084971 0.0021699929
-0.005511273 1 1 0.5082 -0.4996 -0.4987 -0.5018 -0.5057 0.1175875676 -0.001028593 0.2198194521 0.0035616963 0.2108594288 -0.063296501
-0.004562369 0 0 -0.4918 -0.4996 -0.4987 -0.5018 0.4943 0.0855967455 0.0279612758 -0.075286115 0.0524887106 -0.113132519 0.1337987141
0.0375631508 0 1 0.5082 0.5004 -0.4987 -0.5018 0.4943 0.0311389908 0.1814806837 0.0796555769 -0.229443219 -0.173315253 -0.126620407
0.0105500914 0 1 0.5082 -0.4996 0.5013 0.4982 0.4943 -0.1390993 -0.055877668 -0.042408878 0.0149077094 -0.028171795 0.2047581423
-0.012271149 1 0 0.5082 0.5004 0.5013 -0.5018 -0.5057 0.2076085062 -0.053301495 -0.078321323 -0.13642547 -0.154755381 -0.15336561
-0.045846687 1 1 0.5082 0.5004 -0.4987 0.4982 0.4943 -0.010804526 0.2371633901 -0.207530611 -0.131713424 -0.190913647 0.128209867
0.0533802778 0 1 0.5082 0.5004 0.5013 0.4982 -0.5057 0.0334504353 0.1129383584 -0.053054313 0.0508345362 -0.077563954 -0.120601843
0.0074688455 1 1 -0.4918 -0.4996 -0.4987 0.4982 -0.5057 0.0033482878 -0.085053058 0.2093747055 -0.011980556 0.0249480855 -0.119543833
0.0750399235 0 1 0.5082 -0.4996 0.5013 0.4982 0.4943 -0.142802679 -0.010928825 0.1801411065 0.0275062298 0.0425253594 -0.042995683
-0.024057427 0 0 -0.4918 -0.4996 -0.4987 -0.5018 -0.5057 0.1254517871 -0.078102696 -0.187309237 0.0489762682 -0.051599037 0.1313370861
0.0029893322 1 0 -0.4918 0.5004 -0.4987 0.4982 0.4943 0.009993694 -0.06511133 0.0488461672 0.082056856 -0.244012386 0.0928678448
-0.010000249 1 0 0.5082 -0.4996 -0.4987 -0.5018 -0.5057 -0.029057822 -0.033874726 -0.239756208 -0.158671297 0.1570632412 -0.079389752
-0.022756379 1 1 -0.4918 0.5004 0.5013 -0.5018 -0.5057 0.1440470082 -0.070706925 0.1002548168 -0.134614939 -0.180517735 -0.025161303
0.0233711752 0 0 0.5082 0.5004 0.5013 -0.5018 -0.5057 -0.141729662 0.1872953447 -0.02243521 0.1290532242 0.1642557974 0.013876765
0.0429900945 0 1 -0.4918 -0.4996 0.5013 -0.5018 -0.5057 0.153592266 -0.0757462 -0.209826621 0.1605747238 0.158609456 -0.062807111
-0.01572437 1 1 -0.4918 -0.4996 0.5013 0.4982 -0.5057 -0.07636359 0.2406641164 -0.184450249 -0.105680894 0.0731704852 -0.093663304
0.04883468 1 0 0.5082 -0.4996 -0.4987 -0.5018 -0.5057 0.0221328178 -0.071902084 0.091787332 -0.10236065 0.2566543766 0.2802425722
-0.017999015 1 1 -0.4918 -0.4996 -0.4987 0.4982 0.4943 0.0353915421 -0.076602635 0.0095595379 -0.165510153 0.1690174956 0.037112778
-0.006361101 1 0 -0.4918 0.5004 -0.4987 -0.5018 0.4943 0.0879738011 0.0827616615 -0.047063611 0.0308570069 0.0382919718 0.0837770666
0.0013767237 0 0 0.5082 0.5004 -0.4987 0.4982 -0.5057 -0.027263652 -0.103948172 -0.056541458 0.0811719539 0.1385590425 -0.022625355
-0.013309189 0 0 -0.4918 -0.4996 -0.4987 0.4982 0.4943 -0.093307587 0.1634156172 0.0555946017 0.035164669 -0.127104392 -0.038626209
-0.042102488 1 0 0.5082 0.5004 -0.4987 -0.5018 -0.5057 0.0803633515 0.0099581032 0.0110492135 0.1650998368 -0.013186539 -0.138130852
0.0768358939 0 1 -0.4918 0.5004 -0.4987 0.4982 -0.5057 0.3011324365 0.0769410719 -0.008027109 0.0867414971 0.1694378396 -0.086251714
-0.009054487 0 0 0.5082 -0.4996 -0.4987 0.4982 -0.5057 0.1521897556 -0.211557488 -0.082518447 -0.00454774 0.2492619761 -0.09274352
0.0275592562 1 1 -0.4918 0.5004 0.5013 -0.5018 -0.5057 -0.189059351 -0.010482135 -0.3940927 0.2144893356 -0.022312525 0.0047013329
-0.065219836 1 1 0.5082 -0.4996 -0.4987 -0.5018 0.4943 -0.120860249 -0.16422876 0.0460068381 -0.154326272 -0.058456583 0.2377602359
0.0295225172 0 1 -0.4918 -0.4996 -0.4987 -0.5018 0.4943 0.1121724526 0.056039883 0.1708021447 -0.038244273 -0.0546925 0.1043583951
-0.040728127 1 1 -0.4918 -0.4996 0.5013 -0.5018 0.4943 0.1344807094 0.0533349146 0.1023975117 -0.204544117 -0.149366092 0.2215587555
-0.004405536 0 0 -0.4918 0.5004 -0.4987 -0.5018 0.4943 -0.050789659 0.0030936194 0.08932839 0.3065064252 -0.09401016 -0.109654613
0.021063357 0 0 -0.4918 0.5004 0.5013 0.4982 0.4943 -0.10020751 0.0734409657 0.0339989708 0.1420976499 -0.00850768 0.1323927123
-0.023123155 0 1 -0.4918 -0.4996 0.5013 -0.5018 0.4943 -0.114259008 -0.110137079 -0.058515743 -0.127316864 0.2831006543 0.0252644035
-0.003303052 1 0 -0.4918 0.5004 0.5013 0.4982 -0.5057 0.0429734275 -0.135437937 -0.069284554 0.1543464652 -0.130589514 -0.070213542
-0.050178941 1 1 -0.4918 0.5004 -0.4987 0.4982 -0.5057 -0.096769004 -0.020453389 0.1322098394 0.1227239874 -0.072300391 0.2005907002
-0.014760788 1 1 -0.4918 -0.4996 0.5013 0.4982 0.4943 -0.241634969 0.0284452791 0.0414259982 -0.28290898 -0.051605862 0.0438609738
0.0574685838 0 1 0.5082 -0.4996 -0.4987 0.4982 0.4943 0.007848549 0.1297905438 0.1639499185 -0.088452733 -0.198451073 -0.021063148
0.033011268 0 1 0.5082 -0.4996 0.5013 0.4982 -0.5057 0.0299340591 -0.031488307 -0.134043664 -0.180603324 0.1161138348 0.0805098126
-0.011675317 1 1 -0.4918 -0.4996 -0.4987 0.4982 0.4943 0.1479357577 -0.234003775 0.0935348525 -0.005340933 -0.001797723 0.0508422904
0.0229296901 1 1 -0.4918 0.5004 -0.4987 -0.5018 0.4943 -0.019014009 0.0072236401 0.1754224829 0.0163717277 -0.075977477 -0.089990249
0.0342188076 0 0 0.5082 0.5004 -0.4987 0.4982 -0.5057 -0.017147884 0.0917713249 -0.038164805 -0.038314296 -0.080440413 0.2306861721
-0.022061571 0 0 -0.4918 0.5004 -0.4987 -0.5018 -0.5057 -0.045486208 0.2722954624 -0.100019021 0.0006521616 -0.176183825 -0.063949927
0.0232733232 0 0 0.5082 0.5004 -0.4987 0.4982 -0.5057 0.1705322287 -0.073763253 -0.080868262 0.1342997107 0.0525128256 0.0465505201
-0.021357453 1 1 0.5082 -0.4996 0.5013 0.4982 0.4943 -0.028686815 -0.008354995 -0.019083536 0.0345803401 -0.025070763 -0.128118611
-0.016261692 0 0 -0.4918 0.5004 -0.4987 -0.5018 0.4943 0.0447778074 0.0323742807 0.0981854149 0.1413132175 0.0125296135 -0.082765685
-0.03995132 1 0 -0.4918 -0.4996 0.5013 0.4982 0.4943 0.0250493279 -0.019550162 0.0469397432 0.1734470554 0.21505411 -0.149523832
-0.004316593 1 1 -0.4918 -0.4996 -0.4987 0.4982 0.4943 -0.248255991 0.009890061 -0.025092021 0.005076281 0.3071478789 0.1555409526
-0.128241893 1 0 0.5082 0.5004 0.5013 0.4982 0.4943 -0.216293668 0.1388169533 -0.016990768 0.1372033284 -0.117511033 -0.287300675
0.0023383905 0 0 0.5082 0.5004 -0.4987 0.4982 -0.5057 -0.039520287 0.095093396 0.0934163055 -0.173422337 0.0592157129 0.0948376709
0.0183759306 1 0 0.5082 -0.4996 0.5013 -0.5018 -0.5057 0.0278103846 -0.031114087 -0.149304548 -0.098039785 -0.181878792 0.0654421814
-0.04100304 0 0 0.5082 -0.4996 -0.4987 -0.5018 -0.5057 0.1325168482 -0.005063957 -0.048268142 0.0360246099 0.2582747847 0.1229204573
0.0150523757 1 0 -0.4918 0.5004 -0.4987 0.4982 0.4943 -0.12280281 -0.100663024 -0.016796547 0.0935798423 0.1817141682 0.2402108841
