y x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13
0.0279296904 0 1 -0.4918 0.5004 0.5013 0.4982 0.4943 -0.00518685 -0.091737992 -0.084850574 0.0862582066 -0.170310595 -0.210974843
-0.035708975 0 0 -0.4918 -0.4996 0.5013 0.4982 -0.5057 -0.109567556 -0.040889868 -0.043090775 -0.181070693 -0.008009429 0.0838011094
0.0091337163 0 0 -0.4918 -0.4996 0.5013 -0.5018 0.4943 -0.118811415 -0.181404783 0.1229114361 -0.075611068 0.0199194237 0.2211793297
-0.018516413 1 0 0.5082 -0.4996 -0.4987 -0.5018 -0.5057 -0.062997178 -0.085016457 -0.15860403 -0.19902113 0.184405853 -0.171618123
-0.015712273 1 1 -0.4918 -0.4996 -0.4987 0.4982 0.4943 -0.118397675 0.0100721068 -0.009337169 0.0168908745 -0.175835721 0.1418455216
-0.016864313 1 1 -0.4918 0.5004 0.5013 0.4982 0.4943 0.1244753043 0.0345473098 -0.1016044 0.0671366022 0.0694723941 -0.13059554
-0.043618537 1 0 0.5082 -0.4996 -0.4987 0.4982 0.4943 0.195106298 -0.039831834 0.2854797506 -0.085157144 0.003680324 -0.001613136
-0.033266353 0 1 -0.4918 0.5004 0.5013 -0.5018 0.4943 -0.118954995 -0.005620339 0.0595389284 -0.214064414 -0.059667756 -0.380780615
0.0634457106 0 1 -0.4918 0.5004 0.5013 0.4982 0.4943 -0.03178501 0.0203167643 -0.120364256 0.1736014025 -0.011861291 0.0016807466
-0.039397333 1 1 -0.4918 -0.4996 0.5013 -0.5018 -0.5057 -0.162240568 -0.011110631 0.0085171648 0.0293037589 -0.123007348 -0.092568376
-0.007178718 1 1 0.5082 0.5004 -0.4987 0.4982 -0.5057 0.0768232556 0.0758775301 -0.082193856 0.1180781686 -0.139580027 -0.00824629
-0.006206344 0 0 0.5082 0.5004 -0.4987 0.4982 -0.5057 0.1593426266 0.0274122579 -0.09259251 0.0657384229 0.0291794062 -0.100617697
0.0380492252 1 1 -0.4918 -0.4996 0.5013 -0.5018 0.4943 -0.146082478 -0.06853686 0.0647689361 0.1088371034 -0.149327136 -0.269618532
-0.03444777 1 1 -0.4918 -0.4996 -0.4987 -0.5018 -0.5057 -0.088625756 -0.015451301 0.0752647678 0.0623940406 0.1857506011 0.1978201821
-0.005131867 1 1 -0.4918 0.5004 0.5013 0.4982 0.4943 0.0144397675 -0.00384132 0.141333215 -0.106743699 -0.16318155 0.0094381814
-0.073572938 1 0 -0.4918 0.5004 0.5013 0.4982 0.4943 0.1478319266 0.080293752 -0.058735444 0.1154149456 0.0833284542 -0.051679042
-0.019826096 1 1 -0.4918 0.5004 0.5013 0.4982 0.4943 0.2175901576 0.0135567984 0.0875632537 -0.033452798 -0.137723567 -0.084021696
0.0191157719 0 1 -0.4918 0.5004 -0.4987 0.4982 0.4943 -0.340149201 0.009755331 -0.017294561 0.0618435211 0.0252756781 -0.020646839
-0.039325215 1 0 0.5082 0.5004 -0.4987 0.4982 -0.5057 0.0031905921 0.0537625592 0.062622631 0.1473617178 0.1943693449 -0.048995132
-0.066678784 0 1 -0.4918 -0.4996 0.5013 -0.5018 -0.5057 -0.058024928 -0.088838496 -0.048774158 0.1361603347 0.0884529689 0.2524335432
0.011940265 1 1 -0.4918 0.5004 0.5013 0.4982 0.4943 -0.068942351 0.131793197 0.094825762 0.1165916826 0.0729933619 -0.177762643
-0.037828268 1 1 -0.4918 0.5004 -0.4987 -0.5018 -0.5057 0.003513619 -0.137946557 0.232707868 0.1743977928 -0.167573337 0.1416015901
0.0224218339 1 1 -0.4918 0.5004 0.5013 0.4982 -0.5057 -0.155359943 -0.13093558 0.3013075148 -0.051550272 -0.063513812 -0.139128266
-0.000603587 0 0 -0.4918 -0.4996 -0.4987 -0.5018 -0.5057 -0.11665129 0.1831089153 -0.065814274 0.0313867038 0.1206064941 0.0735418438
0.0257464353 0 0 0.5082 0.5004 0.5013 0.4982 -0.5057 0.1874443373 0.11838423 -0.076199167 0.0815134345 -0.005308761 -0.080738429
0.0145750044 1 0 0.5082 -0.4996 -0.4987 -0.5018 -0.5057 0.0986904917 -0.149977965 -0.229724046 -0.081431591 0.0805616842 -0.016249342
0.0356311814 0 1 0.5082 0.5004 0.5013 0.4982 -0.5057 0.0749781313 -0.072501683 0.1084633949 0.1926711794 0.0250750443 0.2592417145
0.0179501663 1 1 -0.4918 0.5004 0.5013 0.4982 0.4943 -0.004285256 0.1600165262 -0.001298734 0.0802342628 0.3311757329 -0.074686304
-0.026210261 0 0 -0.4918 0.5004 -0.4987 -0.5018 -0.5057 -0.103109036 0.1031387685 0.0579386099 -0.137615682 -0.096010221 0.2138418045
-0.057471773 1 0 -0.4918 -0.4996 0.5013 0.4982 -0.5057 -0.005682182 0.0506836037 -0.046516144 0.0831928838 0.0925814909 -0.190595149
-0.026687101 1 0 0.5082 -0.4996 -0.4987 -0.5018 -0.5057 0.0445963659 0.0501739618 0.0628587159 -0.088123649 -0.217747429 -0.174703431
-0.006962946 1 0 -0.4918 -0.4996 -0.4987 0.4982 -0.5057 -0.203581068 0.0286717991 0.1702211458 -0.055188111 -0.012630418 -0.064307538
-0.02883887 0 0 0.5082 -0.4996 -0.4987 -0.5018 -0.5057 -0.038233894 -0.096680127 -0.015140804 0.0361211232 -0.15349807 -0.091462
0.0072746385 0 0 0.5082 -0.4996 0.5013 0.4982 -0.5057 -0.093573393 -0.015321156 0.0318702399 0.1275437195 -0.230963891 -0.187723436
0.0543045258 0 0 -0.4918 -0.4996 -0.4987 0.4982 0.4943 0.3265903224 0.0028374609 0.0256797272 -0.057756585 0.192045338 0.0922680653
0.0076616745 0 0 0.5082 0.5004 -0.4987 0.4982 0.4943 0.0493069405 0.0577244306 -0.058816082 -0.087027051 -0.002070863 -0.037636375
0.0382489862 0 1 -0.4918 0.5004 -0.4987 -0.5018 0.4943 0.2199673601 0.0904697043 -0.147362233 -0.017472336 -0.092534302 -0.100261789
-0.052015852 1 0 0.5082 -0.4996 -0.4987 -0.5018 -0.5057 0.0541630527 -0.001201637 0.0351177603 0.0021781026 0.0304486521 -0.085439176
-0.013795848 0 0 0.5082 0.5004 -0.4987 0.4982 0.4943 -0.207626376 0.0254019605 -0.161952999 0.1417779307 -0.107713595 0.02337081
0.0295477032 0 1 0.5082 -0.4996 -0.4987 -0.5018 0.4943 0.0636426886 -0.167938493 0.0166954759 -0.03407353 0.1514199198 -0.037435898
0.0630846662 0 1 0.5082 -0.4996 0.5013 0.4982 0.4943 0.0106069945 0.1271984065 -0.050728663 -0.004870072 -0.374701038 0.171792262
-0.00292121 0 0 0.5082 0.5004 -0.4987 0.4982 0.4943 -0.01976579 -0.065275359 -0.074857502 0.1908546794 -0.081972776 -0.04010836
-0.014003699 0 0 -0.4918 -0.4996 -0.4987 0.4982 -0.5057 -0.219622606 0.0752760034 0.0685950012 0.0539162365 0.0418883564 -0.008380204
-0.024488364 1 1 0.5082 -0.4996 0.5013 0.4982 -0.5057 -0.07073237 0.0989465429 0.152360997 0.0734082723 -0.025337695 0.1854614239
0.0129809184 0 0 0.5082 -0.4996 -0.4987 0.4982 0.4943 -0.059800122 0.2817366029 -0.068619806 0.1274362561 0.2551983067 0.0569863392
0.0960105009 0 1 0.5082 0.5004 0.5013 0.4982 0.4943 0.1471832294 0.2781005683 0.1190367459 -0.109650435 -0.133954847 -0.058737767
0.0210622748 0 1 -0.4918 -0.4996 -0.4987 0.4982 0.4943 -0.11951222 0.0584223385 -0.044410768 0.1004694848 0.0882046164 -0.035598451
-0.016888627 1 1 0.5082 -0.4996 -0.4987 -0.5018 0.4943 -0.054716322 0.0177564272 0.1958352585 -0.049623283 -0.079822776 -0.040776587
0.0297556022 0 1 -0.4918 -0.4996 0.5013 -0.5018 0.4943 -0.103483869 0.0620691576 0.1203945559 0.1599509373 -0.198981762 -0.032129205
-0.00024099 0 1 -0.4918 0.5004 0.5013 -0.5018 -0.5057 -0.243000799 0.1626840952 -0.017796513 -0.089094131 -0.222422762 -0.007572949
0.0211130112 0 1 0.5082 -0.4996 -0.4987 -0.5018 -0.5057 0.022958602 0.1194359886 -0.079864079 0.0603001344 -0.236936863 -0.028957372
0.0269655988 0 0 0.5082 0.5004 0.5013 0.4982 -0.5057 0.146963513 0.0291738887 0.0472249517 0.0235084778 0.1800914648 -0.004859047
0.0016112959 1 0 0.5082 -0.4996 -0.4987 -0.5018 -0.5057 0.0467044695 -0.184914744 0.0104556377 0.027161542 0.1507543704 -0.148816669
0.0202658769 1 1 0.5082 0.5004 -0.4987 0.4982 -0.5057 -0.022259926 0.0483322812 -0.010180351 0.1252860793 0.1129055006 -0.098043788
-0.006183357 1 1 0.5082 0.5004 0.5013 0.4982 -0.5057 0.0681132179 0.1150937369 0.001220497 -0.074240731 -0.050163947 -0.01300303
-0.010051427 1 1 0.5082 0.5004 0.5013 -0.5018 0.4943 0.0478843763 0.2131572522 -0.052937873 -0.130788062 -0.151731524 -0.056977221
-0.013312317 1 0 -0.4918 0.5004 -0.4987 -0.5018 0.4943 -0.098241974 0.0402056284 0.0507560746 0.1803381244 -0.05515492 0.1740329502
-0.03100023 1 1 0.5082 0.5004 0.5013 0.4982 0.4943 -0.066999449 0.0248370655 -0.12458306 -0.053294172 -0.073247511 0.1582774887
0.0351822482 0 1 0.5082 -0.4996 -0.4987 0.4982 0.4943 -0.053446914 0.2462340911 -0.111915886 0.0526818974 0.3041081628 -0.007185901
0.0122216695 0 0 0.5082 -0.4996 -0.4987 0.4982 -0.5057 -0.022708086 -0.078127127 0.1631665447 -0.062463172 -0.151754564 0.2236923718
0.0501795108 1 0 -0.4918 -0.4996 -0.4987 -0.5018 0.4943 0.0422460976 0.0274315746 -0.005710073 -0.183659529 -0.13013818 0.2146364896
0.0025125764 0 0 -0.4918 0.5004 -0.4987 0.4982 0.4943 0.017560023 0.0533121137 0.0793004391 0.0041381345 0.0061175425 -0.168949873
-0.02868108 0 0 0.5082 -0.4996 0.5013 0.4982 0.4943 -0.070832583 -0.091003199 0.234906368 0.0917531479 -0.101595657 -0.083551113
-0.044434808 1 1 -0.4918 -0.4996 -0.4987 -0.5018 -0.5057 -0.030117775 0.0066838762 -0.055495356 0.1381467843 0.0927452533 -0.000377381
0.0205886596 1 0 0.5082 0.5004 -0.4987 0.4982 -0.5057 0.0820278364 -0.0427571 -0.077705397 -0.126911579 -0.139373401 0.1582779184
-0.037613233 1 0 0.5082 -0.4996 0.5013 0.4982 0.4943 -0.000630302 -0.0264357 -0.095948176 0.1375253911 0.0174535548 -0.132288175
-0.006597174 1 1 -0.4918 -0.4996 0.5013 -0.5018 -0.5057 -0.017023325 -0.252970023 0.0326953006 -0.124078402 0.1785885996 -0.137623975
-0.024461792 0 1 0.5082 -0.4996 0.5013 -0.5018 0.4943 -0.213883363 -0.089643837 0.0308327292 -0.136040581 -0.248948792 0.122660458
-0.044639841 0 1 -0.4918 0.5004 -0.4987 0.4982 -0.5057 -0.029928032 -0.179176255 -0.039608336 -0.033348399 -0.099829382 -0.341106568
-0.063638459 0 0 0.5082 -0.4996 0.5013 0.4982 0.4943 0.1626078889 -0.334452767 0.1901553905 -0.242855377 -0.149806893 -0.107956563
-0.033929787 1 0 -0.4918 -0.4996 0.5013 0.4982 0.4943 0.0062954305 -0.027117152 -0.060440284 -0.136435184 0.3069840814 0.0933614018
-0.028788689 1 0 -0.4918 -0.4996 0.5013 0.4982 -0.5057 -0.081168538 0.1499078005 -0.045202553 0.1477414006 -0.065380055 0.0205981419
-0.097365229 0 1 0.5082 -0.4996 -0.4987 -0.5018 0.4943 -0.105746588 -0.05465683 -0.065915235 -0.244413497 0.0435966279 -0.298702593
-0.036363648 1 1 0.5082 0.5004 0.5013 0.4982 0.4943 -0.037250723 -0.048498309 0.1972636795 0.0473694803 -0.041534204 0.0005024135
0.007442242 0 0 0.5082 0.5004 0.5013 -0.5018 -0.5057 0.0971686333 -0.019026586 0.1308687529 -0.065889647 0.0323043252 0.1023569134
-0.013578932 1 1 0.5082 0.5004 -0.4987 0.4982 0.4943 -0.120829576 0.0695465829 -0.060569974 0.2235245735 0.1538429482 -0.092153887
-0.075421681 1 0 0.5082 -0.4996 0.5013 0.4982 0.4943 0.0475498058 0.0316421866 0.0708139943 0.2538573254 -0.176833703 0.0680247093
0.074049377 0 1 0.5082 0.5004 -0.4987 -0.5018 0.4943 -0.122652669 0.1019893149 -0.029294532 0.1552982575 -0.045407308 0.082897583
0.0467457042 1 1 0.5082 -0.4996 0.5013 0.4982 0.4943 -0.004932009 -0.073235068 -0.064310056 0.0421302239 -0.028274052 -0.21959909
-0.011543588 0 0 -0.4918 0.5004 0.5013 0.4982 -0.5057 0.030183222 -0.027026589 0.1694258581 -0.191370134 -0.048647745 0.0214702603
-0.016808236 1 0 -0.4918 0.5004 0.5013 0.4982 -0.5057 0.1173567289 0.0564038662 -0.1376808 -0.07846176 -0.022571169 -0.022250886
-0.022473804 1 0 -0.4918 -0.4996 0.5013 -0.5018 0.4943 0.0016830375 0.0822006301 -0.1178696 0.0451993443 -0.078664674 0.0390793191
0.0010571278 1 1 0.5082 -0.4996 0.5013 -0.5018 0.4943 0.0388965645 0.1503746003 0.1513014357 0.0152742756 -0.366605717 0.1436024501
0.0281634644 0 0 -0.4918 -0.4996 -0.4987 0.4982 0.4943 -0.107511953 0.0284769562 -0.048382727 0.1033379173 0.091659913 0.1464588361
0.0329872931 1 1 -0.4918 -0.4996 0.5013 -0.5018 0.4943 0.0499689158 -0.198483457 -0.047014942 -0.252141087 0.2648559703 -0.190003562
0.0206177773 0 0 0.5082 -0.4996 0.5013 -0.5018 0.4943 -0.068107016 0.0535722 -0.054875584 0.0849718979 0.0744715379 0.0427318607
-0.074579535 1 0 0.5082 0.5004 0.5013 0.4982 0.4943 0.0910766742 0.0006910731 0.1588746088 0.1067635329 0.0137307909 -0.172895177
-0.061084097 1 0 0.5082 0.5004 -0.4987 0.4982 0.4943 -0.091101862 0.051472772 -0.067844046 0.238288497 0.0597448174 -0.017164618
0.028253558 1 1 0.5082 0.5004 0.5013 -0.5018 -0.5057 0.1676721374 0.0094995565 -0.061564251 -0.046641806 -0.067056157 -0.118356647
-0.00975297 1 1 0.5082 -0.4996 0.5013 -0.5018 -0.5057 -0.060587699 -0.075535525 -0.139340367 -0.139087832 0.2135931188 -0.121736824
0.0302107249 1 1 -0.4918 0.5004 -0.4987 -0.5018 0.4943 -0.022606802 0.0556076318 0.0035117263 0.0268820927 0.0435912043 -0.112282994
-0.008536719 1 1 -0.4918 -0.4996 -0.4987 0.4982 -0.5057 -0.040582634 0.0527575411 0.1090385296 -0.212804 0.0112350009 -0.111502099
0.0154247321 0 1 -0.4918 -0.4996 0.5013 0.4982 -0.5057 -0.056141551 -0.076498438 0.083568755 -0.14646817 -0.10869407 0.0034076146
-0.007127299 1 0 -0.4918 -0.4996 0.5013 0.4982 0.4943 -0.006441285 -0.016233392 -0.019457945 -0.251688574 0.0442065173 -0.021400118
0.0153485155 0 0 0.5082 -0.4996 0.5013 0.4982 0.4943 0.08923431 -0.083738459 0.0949989657 0.0878904859 -0.065792797 -0.067146078
-0.016702849 0 0 -0.4918 -0.4996 0.5013 0.4982 0.4943 -0.073934293 -0.120210462 -0.041353482 0.0821602028 -0.266153353 0.0004701642
-0.012355616 1 0 -0.4918 -0.4996 0.5013 0.4982 0.4943 -0.008007348 0.2260622075 -0.05180752 0.06701153 -0.080973009 0.0926907728
-0.01149855 1 1 -0.4918 0.5004 -0.4987 -0.5018 -0.5057 -0.07155048 0.0008277903 -0.045156589 0.0597917421 -0.000057416 0.0363315899
0.0171768453 1 1 0.5082 -0.4996 -0.4987 0.4982 0.4943 0.2040875293 0.0301063251 0.0089760956 0.1314461089 -0.061407736 -0.120919196
0.0725969352 0 1 -0.4918 -0.4996 0.5013 -0.5018 0.4943 0.0834337089 0.0222183459 0.1709481068 0.2771513276 -0.193241814 0.0495341659
0.0637277392 1 0 0.5082 0.5004 0.5013 0.4982 0.4943 0.0050950114 -0.198706943 0.1608928704 0.074215623 -0.033835413 0.3116781574
-0.01482843 0 0 -0.4918 -0.4996 0.5013 0.4982 -0.5057 -0.106715164 -0.193579428 0.0473620344 0.0058536761 0.0983729548 -0.05656729
-0.019643963 0 1 -0.4918 -0.4996 0.5013 -0.5018 -0.5057 0.0315172021 -0.006190891 -0.047339703 0.1558694393 -0.183484706 0.0321657522
-0.005570819 1 1 -0.4918 0.5004 -0.4987 -0.5018 0.4943 0.0417803535 -0.243626835 0.0248233966 0.2835453083 0.1235437958 -0.124239949
0.012046063 1 0 -0.4918 0.5004 -0.4987 -0.5018 -0.5057 0.2310861899 0.0220148607 -0.184269958 -0.028306414 0.0567333204 0.1619523719
0.0307018387 0 0 -0.4918 -0.4996 0.5013 0.4982 -0.5057 0.2606965386 0.1354018653 0.1916708233 0.0236497692 -0.112666188 -0.082858781
0.0274402982 0 0 0.5082 -0.4996 -0.4987 0.4982 0.4943 0.2135201649 -0.245950696 0.0198364945 0.1219593523 0.2040702666 -0.177217815
-0.024971959 0 0 0.5082 0.5004 -0.4987 -0.5018 -0.5057 -0.144039019 -0.044162549 -0.058172037 -0.204489783 0.07335219 -0.058625273
0.0214218887 1 1 -0.4918 0.5004 -0.4987 -0.5018 0.4943 -0.298479236 0.0127802121 -0.08813638 0.0891106579 -0.156444268 -0.012129791
0.0174342192 0 1 0.5082 0.5004 0.5013 -0.5018 0.4943 0.1408180576 -0.066458229 0.2113158028 -0.223129127 -0.263936535 0.1450180146
-0.007360512 0 1 0.5082 -0.4996 -0.4987 0.4982 -0.5057 -0.07011733 0.0070605695 -0.002394399 -0.034543707 -0.206085659 0.0866610412
0.0063839876 1 0 -0.4918 -0.4996 -0.4987 0.4982 0.4943 -0.060847704 -0.023920383 0.0160095223 -0.05908205 -0.280866591 0.0579345627
0.0543153794 0 0 -0.4918 0.5004 -0.4987 0.4982 0.4943 0.0129167587 -0.155775193 0.1854620453 0.2158035709 -0.043434294 0.0415208094
0.0231166426 1 1 0.5082 0.5004 0.5013 -0.5018 -0.5057 0.0221857436 0.1066613041 -0.129376762 0.088629465 0.1452957328 0.0465675971
-0.006870141 1 0 0.5082 -0.4996 -0.4987 0.4982 0.4943 -0.149552945 -0.04268541 0.0334577829 0.0158032442 0.0124118728 -0.124563743
-0.033211384 1 0 0.5082 -0.4996 0.5013 -0.5018 0.4943 -0.094892821 0.0366568621 0.0076641349 0.035448965 0.0321188395 0.0781186808
-0.003223876 0 0 -0.4918 -0.4996 -0.4987 -0.5018 0.4943 -0.08823062 -0.080785997 0.1966529565 0.0293542356 0.0019063283 0.1133396665
-0.020612184 1 0 -0.4918 0.5004 -0.4987 -0.5018 -0.5057 -0.015234488 0.1013922195 0.0935690612 -0.032611546 -0.091463326 0.1053397162
0.0032202549 1 1 -0.4918 -0.4996 -0.4987 0.4982 0.4943 0.0397361092 0.1663440529 0.1684666926 0.0221189579 0.0208081083 0.1188234553
-0.048082263 1 1 0.5082 -0.4996 -0.4987 -0.5018 -0.5057 -0.015899282 -0.178332851 -0.119935483 -0.042744435 -0.003851188 0.1271832124
0.0235163963 0 1 -0.4918 -0.4996 -0.4987 -0.5018 0.4943 0.1540761221 0.1282899114 0.0127545695 -0.373453767 -0.091755349 0.0197324165
0.0282113322 0 0 -0.4918 -0.4996 0.5013 -0.5018 0.4943 0.1834154246 -0.072349718 0.1184128472 0.0291505331 -0.00848001 -0.202820481
-0.012696652 1 0 0.5082 0.5004 0.5013 -0.5018 0.4943 -0.135327209 0.0346496289 -0.012254406 -0.065254293 -0.005294451 0.0848582131
0.0339458728 1 0 -0.4918 -0.4996 0.5013 -0.5018 0.4943 0.013990008 -0.111270977 -0.088901071 -0.088068383 -0.118626507 0.0297863521
0.002626964 1 0 -0.4918 0.5004 0.5013 0.4982 0.4943 -0.19941307 -0.331993325 -0.135574144 0.0317513144 0.0618185043 0.112884612
-0.030078355 0 0 0.5082 -0.4996 0.5013 -0.5018 -0.5057 -0.047194433 -0.084494404 0.1146478877 0.0095083904 0.0589074377 -0.092480266
-0.051759381 1 1 0.5082 0.5004 0.5013 0.4982 -0.5057 0.066558655 0.0694247293 -0.018488925 -0.029715194 -0.231706385 -0.084169802
-0.055984216 1 0 0.5082 -0.4996 -0.4987 0.4982 0.4943 -0.290355669 -0.076771645 0.0334084648 0.0623858718 0.1209521198 0.0127659502
0.1388566 1 0 0.5082 -0.4996 -0.4987 0.4982 0.4943 0.0883116951 -0.07871242 -0.135183156 0.0218124007 0.1217522761 0.3458592677
0.0278768359 0 1 -0.4918 0.5004 -0.4987 0.4982 -0.5057 0.0937169118 0.1566911386 -0.095659843 0.1093883199 -0.13615161 0.181199849
0.0081939879 0 0 -0.4918 0.5004 -0.4987 -0.5018 0.4943 0.0550636278 -0.002692974 0.0978019507 -0.035779813 0.2317237908 0.0334481519
-0.024230797 0 0 0.5082 -0.4996 0.5013 -0.5018 -0.5057 0.1122133157 -0.17565256 -0.05613425 -0.015940454 -0.003316128 -0.052812114
0.0120567421 0 1 -0.4918 0.5004 0.5013 -0.5018 0.4943 -0.055512215 -0.219647526 -0.056998783 -0.048617168 -0.060765665 0.0839159771
-0.001603739 0 0 -0.4918 0.5004 -0.4987 -0.5018 -0.5057 0.0691481861 -0.013760043 0.0401640533 -0.142016029 0.1329991487 -0.008070402
